battery_id,type,test_id,uid,filename,start_time,start_datetime,ambient_temperature,Cycle,Capacity,Capacity_Cycle,Re,Rct,Initial_Capacity,EOL_Threshold,EOL_Cycle,RUL,SOH,Status
B0006,discharge,472,4977,04977.csv,[2008.       5.      18.      22.      31.      45.515],,24,472,1.321225074066109,130,,,2.035337591005598,1.6282700728044786,60,0,64.91,위험
B0006,discharge,476,4981,04981.csv,[2008.       5.      19.       3.      27.       7.765],,24,476,1.3156485301862682,131,,,2.035337591005598,1.6282700728044786,60,0,64.64,위험
B0006,discharge,480,4985,04985.csv,[2008.       5.      19.      15.      34.      33.625],,24,480,1.3209025697502388,132,,,2.035337591005598,1.6282700728044786,60,0,64.9,위험
B0006,discharge,482,4987,04987.csv,[2008.       5.      19.      20.      59.      48.437],,24,482,1.3474328767273906,133,,,2.035337591005598,1.6282700728044786,60,0,66.2,위험
B0006,discharge,484,4989,04989.csv,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01],,24,484,1.3260128072353616,134,,,2.035337591005598,1.6282700728044786,60,0,65.15,위험
B0006,discharge,488,4993,04993.csv,[2008.       5.      20.       6.      12.       6.265],,24,488,1.3101186784831065,135,,,2.035337591005598,1.6282700728044786,60,0,64.37,위험
B0006,discharge,492,4997,04997.csv,[2008.       5.      20.      11.       7.      23.453],,24,492,1.30521620229393,136,,,2.035337591005598,1.6282700728044786,60,0,64.13,위험
B0006,discharge,496,5001,05001.csv,[2008.       5.      20.      15.      57.      27.312],,24,496,1.3004061951355774,137,,,2.035337591005598,1.6282700728044786,60,0,63.89,위험
B0006,discharge,500,5005,05005.csv,[2008.       5.      20.      20.      50.      39.015],,24,500,1.300235735841116,138,,,2.035337591005598,1.6282700728044786,60,0,63.88,위험
B0006,discharge,504,5009,05009.csv,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01],,24,504,1.2895066722480757,139,,,2.035337591005598,1.6282700728044786,60,0,63.36,위험
B0006,discharge,508,5013,05013.csv,[2008.       5.      21.       6.      24.      27.281],,24,508,1.279253057384795,140,,,2.035337591005598,1.6282700728044786,60,0,62.85,위험
B0006,discharge,512,5017,05017.csv,[2008.       5.      21.      11.      18.       6.015],,24,512,1.2792078171714618,141,,,2.035337591005598,1.6282700728044786,60,0,62.85,위험
B0006,discharge,516,5021,05021.csv,[2008.       5.      21.      16.      10.      21.203],,24,516,1.274036760902923,142,,,2.035337591005598,1.6282700728044786,60,0,62.6,위험
B0006,discharge,520,5025,05025.csv,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00],,24,520,1.2741273923001468,143,,,2.035337591005598,1.6282700728044786,60,0,62.6,위험
B0006,discharge,524,5029,05029.csv,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01],,24,524,1.263763942644078,144,,,2.035337591005598,1.6282700728044786,60,0,62.09,위험
B0006,discharge,528,5033,05033.csv,[2008.       5.      22.       6.      32.      40.921],,24,528,1.2581373688955233,145,,,2.035337591005598,1.6282700728044786,60,0,61.81,위험
B0006,discharge,532,5037,05037.csv,[2008.       5.      22.      11.      23.      22.187],,24,532,1.253259864055301,146,,,2.035337591005598,1.6282700728044786,60,0,61.58,위험
B0006,discharge,536,5041,05041.csv,[2008.      5.     22.     16.     17.     58.89],,24,536,1.2532313315493426,147,,,2.035337591005598,1.6282700728044786,60,0,61.57,위험
B0006,discharge,540,5045,05045.csv,[2008.       5.      22.      20.      59.      50.203],,24,540,1.2480874960313575,148,,,2.035337591005598,1.6282700728044786,60,0,61.32,위험
B0006,discharge,544,5049,05049.csv,[2008.       5.      23.      12.      13.      16.359],,24,544,1.2534354284944844,149,,,2.035337591005598,1.6282700728044786,60,0,61.58,위험
B0006,discharge,547,5052,05052.csv,[2008.       5.      23.      20.      14.      29.875],,24,547,1.28980487732669,150,,,2.035337591005598,1.6282700728044786,60,0,63.37,위험
B0006,discharge,551,5056,05056.csv,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],,24,551,1.2635402021758837,151,,,2.035337591005598,1.6282700728044786,60,0,62.08,위험
B0006,discharge,555,5060,05060.csv,[2008.       5.      24.       6.       0.      20.156],,24,555,1.2479761706842851,152,,,2.035337591005598,1.6282700728044786,60,0,61.32,위험
B0006,discharge,559,5064,05064.csv,[2008.       5.      24.      10.      42.      50.484],,24,559,1.2321202877943334,153,,,2.035337591005598,1.6282700728044786,60,0,60.54,위험
B0006,discharge,563,5068,05068.csv,[2008.       5.      24.      15.      31.      10.593],,24,563,1.2271137666213534,154,,,2.035337591005598,1.6282700728044786,60,0,60.29,위험
B0006,discharge,567,5072,05072.csv,[2008.       5.      24.      20.      21.      13.437],,24,567,1.2217397581377356,155,,,2.035337591005598,1.6282700728044786,60,0,60.03,위험
B0006,discharge,571,5076,05076.csv,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],,24,571,1.211102678915174,156,,,2.035337591005598,1.6282700728044786,60,0,59.5,위험
B0006,discharge,575,5080,05080.csv,[2008.      5.     25.      5.     57.     17.89],,24,575,1.2056159765131735,157,,,2.035337591005598,1.6282700728044786,60,0,59.23,위험
B0006,discharge,579,5084,05084.csv,[2008.       5.      25.      10.      51.      37.015],,24,579,1.2008936262717274,158,,,2.035337591005598,1.6282700728044786,60,0,59.0,위험
B0006,discharge,583,5088,05088.csv,[2008.      5.     25.     15.     37.      8.89],,24,583,1.1905903985558337,159,,,2.035337591005598,1.6282700728044786,60,0,58.5,위험
B0006,discharge,587,5092,05092.csv,[2008.       5.      25.      20.      23.       4.453],,24,587,1.185179251041941,160,,,2.035337591005598,1.6282700728044786,60,0,58.23,위험
B0006,discharge,591,5096,05096.csv,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00],,24,591,1.1796706818144624,161,,,2.035337591005598,1.6282700728044786,60,0,57.96,위험
B0006,discharge,595,5100,05100.csv,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00],,24,595,1.1745952836753917,162,,,2.035337591005598,1.6282700728044786,60,0,57.71,위험
B0006,discharge,599,5104,05104.csv,[2008.       5.      26.      10.      44.      38.468],,24,599,1.15381833159625,163,,,2.035337591005598,1.6282700728044786,60,0,56.69,위험
B0006,discharge,603,5108,05108.csv,[2008.       5.      26.      15.      30.      43.968],,24,603,1.1644009557372264,164,,,2.035337591005598,1.6282700728044786,60,0,57.21,위험
B0006,discharge,607,5112,05112.csv,[2008.       5.      26.      20.      21.       4.921],,24,607,1.1587974947916069,165,,,2.035337591005598,1.6282700728044786,60,0,56.93,위험
B0006,discharge,611,5116,05116.csv,[2008.       5.      27.      15.      52.      41.359],,24,611,1.1749748834769171,166,,,2.035337591005598,1.6282700728044786,60,0,57.73,위험
B0006,discharge,613,5118,05118.csv,[2008.       5.      27.      20.      45.      42.125],,24,613,1.1856752327929356,167,,,2.035337591005598,1.6282700728044786,60,0,58.25,위험
B0007,discharge,1,5738,05738.csv,[2.0080e+03 4.0000e+00 2.0000e+00 1.5000e+01 2.5000e+01 4.1593e+01],,24,1,1.89105229539079,0,,,1.89105229539079,1.5128418363126321,123,123,100.0,안정
B0007,discharge,3,5740,05740.csv,[2.0080e+03 4.0000e+00 2.0000e+00 1.9000e+01 4.3000e+01 4.8406e+01],,24,3,1.880637027686859,1,,,1.89105229539079,1.5128418363126321,123,122,99.45,안정
B0007,discharge,5,5742,05742.csv,[2.008e+03 4.000e+00 3.000e+00 0.000e+00 1.000e+00 6.687e+00],,24,5,1.8806626717011388,2,,,1.89105229539079,1.5128418363126321,123,121,99.45,안정
B0007,discharge,7,5744,05744.csv,[2008.       4.       3.       4.      16.      37.375],,24,7,1.8807709009833444,3,,,1.89105229539079,1.5128418363126321,123,120,99.46,안정
B0007,discharge,9,5746,05746.csv,[2008.       4.       3.       8.      33.      25.703],,24,9,1.8794508728285055,4,,,1.89105229539079,1.5128418363126321,123,119,99.39,안정
B0007,discharge,11,5748,05748.csv,[2008.       4.       3.      12.      55.      10.687],,24,11,1.8807003517117404,5,,,1.89105229539079,1.5128418363126321,123,118,99.45,안정
B0007,discharge,13,5750,05750.csv,[2008.       4.       3.      17.      17.      16.015],,24,13,1.8799352523566075,6,,,1.89105229539079,1.5128418363126321,123,117,99.41,안정
B0007,discharge,15,5752,05752.csv,[2008.       4.       3.      21.      28.      14.718],,24,15,1.88150881240388,7,,,1.89105229539079,1.5128418363126321,123,116,99.5,안정
B0007,discharge,17,5754,05754.csv,[2.0080e+03 4.0000e+00 4.0000e+00 1.0000e+00 3.8000e+01 1.5218e+01],,24,17,1.8696907870385844,8,,,1.89105229539079,1.5128418363126321,123,115,98.87,안정
B0007,discharge,19,5756,05756.csv,[2008.       4.       4.       5.      48.       8.609],,24,19,1.870052380139199,9,,,1.89105229539079,1.5128418363126321,123,114,98.89,안정
B0007,discharge,21,5758,05758.csv,[2008.       4.       4.       9.      57.      19.765],,24,21,1.8700442394188577,10,,,1.89105229539079,1.5128418363126321,123,113,98.89,안정
B0007,discharge,24,5761,05761.csv,[2008.       4.       4.      17.      56.      27.609],,24,24,1.8596518987766364,11,,,1.89105229539079,1.5128418363126321,123,112,98.34,안정
B0007,discharge,26,5763,05763.csv,[2.0080e+03 4.0000e+00 4.0000e+00 2.2000e+01 1.0000e+00 5.4671e+01],,24,26,1.8590746560862208,12,,,1.89105229539079,1.5128418363126321,123,111,98.31,안정
B0007,discharge,28,5765,05765.csv,[2.0080e+03 4.0000e+00 5.0000e+00 2.0000e+00 2.0000e+01 2.6703e+01],,24,28,1.8590084577709232,13,,,1.89105229539079,1.5128418363126321,123,110,98.31,안정
B0007,discharge,30,5767,05767.csv,[2.008e+03 4.000e+00 5.000e+00 6.000e+00 2.500e+01 1.890e+00],,24,30,1.8593622586957048,14,,,1.89105229539079,1.5128418363126321,123,109,98.32,안정
B0007,discharge,32,5769,05769.csv,[2008.       4.       5.      10.      30.      32.312],,24,32,1.8587355450601035,15,,,1.89105229539079,1.5128418363126321,123,108,98.29,안정
B0007,discharge,34,5771,05771.csv,[2008.       4.       5.      14.      34.      41.468],,24,34,1.847817291322145,16,,,1.89105229539079,1.5128418363126321,123,107,97.71,안정
B0007,discharge,36,5773,05773.csv,[2008.       4.       5.      18.      39.      25.218],,24,36,1.8485252916137047,17,,,1.89105229539079,1.5128418363126321,123,106,97.75,안정
B0007,discharge,38,5775,05775.csv,[2008.       4.       5.      22.      46.      35.484],,24,38,1.848378951850034,18,,,1.89105229539079,1.5128418363126321,123,105,97.74,안정
B0007,discharge,41,5778,05778.csv,[2008.       4.      18.      21.      10.      19.796],,24,41,1.8807805437609768,19,,,1.89105229539079,1.5128418363126321,123,104,99.46,안정
B0007,discharge,45,5782,05782.csv,[2008    4   19    2   29    9],,24,45,1.88147215974436,20,,,1.89105229539079,1.5128418363126321,123,103,99.49,안정
B0007,discharge,49,5786,05786.csv,[2008.       4.      19.       7.      47.      15.703],,24,49,1.8810954313244783,21,,,1.89105229539079,1.5128418363126321,123,102,99.47,안정
B0007,discharge,53,5790,05790.csv,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],,24,53,1.8710089649779995,22,,,1.89105229539079,1.5128418363126321,123,101,98.94,안정
B0007,discharge,57,5794,05794.csv,[2008.       4.      19.      18.      27.      29.828],,24,57,1.8701995151941373,23,,,1.89105229539079,1.5128418363126321,123,100,98.9,안정
B0007,discharge,61,5798,05798.csv,[2008.       4.      19.      23.      41.      55.687],,24,61,1.8706715362800983,24,,,1.89105229539079,1.5128418363126321,123,99,98.92,안정
B0007,discharge,65,5802,05802.csv,[2008.       4.      20.       4.      54.      41.734],,24,65,1.8596124644020169,25,,,1.89105229539079,1.5128418363126321,123,98,98.34,안정
B0007,discharge,69,5806,05806.csv,[2008.       4.      20.      10.      16.      28.859],,24,69,1.860033909718346,26,,,1.89105229539079,1.5128418363126321,123,97,98.36,안정
B0007,discharge,73,5810,05810.csv,[2008.       4.      20.      15.      37.       5.281],,24,73,1.8591653109160768,27,,,1.89105229539079,1.5128418363126321,123,96,98.31,안정
B0007,discharge,77,5814,05814.csv,[2008.       4.      20.      20.      50.      38.921],,24,77,1.8481398178778288,28,,,1.89105229539079,1.5128418363126321,123,95,97.73,안정
B0007,discharge,81,5818,05818.csv,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],,24,81,1.849201702126164,29,,,1.89105229539079,1.5128418363126321,123,94,97.79,안정
B0007,discharge,85,5822,05822.csv,[2008.       4.      22.      15.      33.      49.875],,24,85,1.8834677437950849,30,,,1.89105229539079,1.5128418363126321,123,93,99.6,안정
B0007,discharge,89,5826,05826.csv,[2008.       4.      22.      20.      26.      18.921],,24,89,1.8628211117905844,31,,,1.89105229539079,1.5128418363126321,123,92,98.51,안정
B0007,discharge,93,5830,05830.csv,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],,24,93,1.852085039652352,32,,,1.89105229539079,1.5128418363126321,123,91,97.94,안정
B0007,discharge,97,5834,05834.csv,[2008.       4.      23.       6.      18.      19.921],,24,97,1.8469504648208708,33,,,1.89105229539079,1.5128418363126321,123,90,97.67,안정
B0007,discharge,101,5838,05838.csv,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],,24,101,1.836828431169018,34,,,1.89105229539079,1.5128418363126321,123,89,97.13,안정
B0007,discharge,105,5842,05842.csv,[2008.       4.      23.      16.       6.      25.171],,24,105,1.8371619619672277,35,,,1.89105229539079,1.5128418363126321,123,88,97.15,안정
B0007,discharge,109,5846,05846.csv,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],,24,109,1.8316722583718852,36,,,1.89105229539079,1.5128418363126321,123,87,96.86,안정
B0007,discharge,113,5850,05850.csv,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],,24,113,1.8211470951317783,37,,,1.89105229539079,1.5128418363126321,123,86,96.3,안정
B0007,discharge,117,5854,05854.csv,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],,24,117,1.816506091511515,38,,,1.89105229539079,1.5128418363126321,123,85,96.06,안정
B0007,discharge,121,5858,05858.csv,[2008.       4.      24.      11.      49.      24.281],,24,121,1.8113815601504557,39,,,1.89105229539079,1.5128418363126321,123,84,95.79,안정
B0007,discharge,125,5862,05862.csv,[2008.       4.      24.      16.      45.      56.015],,24,125,1.8116056333939583,40,,,1.89105229539079,1.5128418363126321,123,83,95.8,안정
B0007,discharge,129,5866,05866.csv,[2008.       4.      24.      21.      38.      11.078],,24,129,1.8060548955557405,41,,,1.89105229539079,1.5128418363126321,123,82,95.51,안정
B0007,discharge,133,5870,05870.csv,[2008.       4.      25.      12.       3.      44.093],,24,133,1.8132041826994056,42,,,1.89105229539079,1.5128418363126321,123,81,95.88,안정
B0007,discharge,135,5872,05872.csv,[2008.       4.      25.      20.       3.      55.921],,24,135,1.8062641938283532,43,,,1.89105229539079,1.5128418363126321,123,80,95.52,안정
B0007,discharge,139,5876,05876.csv,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],,24,139,1.7958310249900458,44,,,1.89105229539079,1.5128418363126321,123,79,94.96,안정
B0007,discharge,143,5880,05880.csv,[2008.      4.     26.      5.     57.     35.14],,24,143,1.7858852600390451,45,,,1.89105229539079,1.5128418363126321,123,78,94.44,안정
B0007,discharge,147,5884,05884.csv,[2008.       4.      26.      10.      58.      25.843],,24,147,1.780326860450275,46,,,1.89105229539079,1.5128418363126321,123,77,94.14,안정
B0007,discharge,149,5886,05886.csv,[2008.       4.      29.      12.      15.      56.953],,24,149,1.8150756899575575,47,,,1.89105229539079,1.5128418363126321,123,76,95.98,안정
B0007,discharge,153,5890,05890.csv,[2008.       4.      29.      17.       5.      27.781],,24,153,1.815702515484584,48,,,1.89105229539079,1.5128418363126321,123,75,96.02,안정
B0007,discharge,157,5894,05894.csv,[2008.      4.     29.     22.      0.      4.75],,24,157,1.800243217805667,49,,,1.89105229539079,1.5128418363126321,123,74,95.2,안정
B0007,discharge,161,5898,05898.csv,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],,24,161,1.7904476205609308,50,,,1.89105229539079,1.5128418363126321,123,73,94.68,안정
B0007,discharge,165,5902,05902.csv,[2008.       4.      30.       7.      41.      42.578],,24,165,1.780343032300132,51,,,1.89105229539079,1.5128418363126321,123,72,94.15,안정
B0007,discharge,169,5906,05906.csv,[2008.       4.      30.      12.      28.      49.265],,24,169,1.775328769596812,52,,,1.89105229539079,1.5128418363126321,123,71,93.88,안정
B0007,discharge,173,5910,05910.csv,[2008.      4.     30.     17.     20.     16.14],,24,173,1.770262973473285,53,,,1.89105229539079,1.5128418363126321,123,70,93.61,안정
B0007,discharge,177,5914,05914.csv,[2008.       4.      30.      22.      14.      54.062],,24,177,1.760081061854204,54,,,1.89105229539079,1.5128418363126321,123,69,93.07,안정
B0007,discharge,181,5918,05918.csv,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],,24,181,1.749647593537689,55,,,1.89105229539079,1.5128418363126321,123,68,92.52,안정
B0007,discharge,185,5922,05922.csv,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],,24,185,1.749650075059311,56,,,1.89105229539079,1.5128418363126321,123,67,92.52,안정
B0007,discharge,189,5926,05926.csv,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],,24,189,1.745028739214683,57,,,1.89105229539079,1.5128418363126321,123,66,92.28,안정
B0007,discharge,193,5930,05930.csv,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],,24,193,1.739645745528673,58,,,1.89105229539079,1.5128418363126321,123,65,91.99,안정
B0007,discharge,197,5934,05934.csv,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],,24,197,1.7285642277717963,59,,,1.89105229539079,1.5128418363126321,123,64,91.41,안정
B0007,discharge,201,5938,05938.csv,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],,24,201,1.723900324588418,60,,,1.89105229539079,1.5128418363126321,123,63,91.16,안정
B0007,discharge,205,5942,05942.csv,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],,24,205,1.7139788776485192,61,,,1.89105229539079,1.5128418363126321,123,62,90.64,안정
B0007,discharge,209,5946,05946.csv,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],,24,209,1.7139701997004613,62,,,1.89105229539079,1.5128418363126321,123,61,90.64,안정
B0007,discharge,213,5950,05950.csv,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],,24,213,1.7036521173638766,63,,,1.89105229539079,1.5128418363126321,123,60,90.09,안정
B0007,discharge,215,5952,05952.csv,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],,24,215,1.7040137474382486,64,,,1.89105229539079,1.5128418363126321,123,59,90.11,안정
B0007,discharge,219,5956,05956.csv,[2008.       5.       3.       4.      13.       8.609],,24,219,1.6935716157343033,65,,,1.89105229539079,1.5128418363126321,123,58,89.56,주의
B0007,discharge,223,5960,05960.csv,[2008.       5.       3.       9.      10.      19.812],,24,223,1.6876577363877656,66,,,1.89105229539079,1.5128418363126321,123,57,89.24,주의
B0007,discharge,227,5964,05964.csv,[2008.       5.       3.      14.       4.      34.187],,24,227,1.6830744356583152,67,,,1.89105229539079,1.5128418363126321,123,56,89.0,주의
B0007,discharge,231,5968,05968.csv,[2008.       5.       3.      18.      58.      13.468],,24,231,1.6779270142025482,68,,,1.89105229539079,1.5128418363126321,123,55,88.73,주의
B0007,discharge,235,5972,05972.csv,[2008.       5.       3.      23.      42.      30.093],,24,235,1.6732060275966172,69,,,1.89105229539079,1.5128418363126321,123,54,88.48,주의
B0007,discharge,239,5976,05976.csv,[2008    5    4    4   41   40],,24,239,1.6674367208253988,70,,,1.89105229539079,1.5128418363126321,123,53,88.18,주의
B0007,discharge,243,5980,05980.csv,[2008.       5.       4.       9.      40.      11.906],,24,243,1.6622662630667526,71,,,1.89105229539079,1.5128418363126321,123,52,87.9,주의
B0007,discharge,247,5984,05984.csv,[2008.       5.       4.      14.      38.      13.359],,24,247,1.6574243065763063,72,,,1.89105229539079,1.5128418363126321,123,51,87.65,주의
B0007,discharge,251,5988,05988.csv,[2008.      5.      4.     19.     37.      7.89],,24,251,1.652538684928734,73,,,1.89105229539079,1.5128418363126321,123,50,87.39,주의
B0007,discharge,255,5992,05992.csv,[2008.       5.       5.       0.      35.      53.968],,24,255,1.6472174627573322,74,,,1.89105229539079,1.5128418363126321,123,49,87.11,주의
B0007,discharge,259,5996,05996.csv,[2008.       5.       5.       5.      28.      13.937],,24,259,1.6364136810898071,75,,,1.89105229539079,1.5128418363126321,123,48,86.53,주의
B0007,discharge,263,6000,06000.csv,[2008.     5.     5.    11.    41.    31.5],,24,263,1.6362554312048496,76,,,1.89105229539079,1.5128418363126321,123,47,86.53,주의
B0007,discharge,265,6002,06002.csv,[2008.       5.       5.      20.      40.       8.562],,24,265,1.641119179218384,77,,,1.89105229539079,1.5128418363126321,123,46,86.78,주의
B0007,discharge,269,6006,06006.csv,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],,24,269,1.6315700789656966,78,,,1.89105229539079,1.5128418363126321,123,45,86.28,주의
B0007,discharge,273,6010,06010.csv,[2008.       5.       6.       6.      37.       6.296],,24,273,1.621213282987236,79,,,1.89105229539079,1.5128418363126321,123,44,85.73,주의
B0007,discharge,277,6014,06014.csv,[2008.       5.       6.      11.      25.      21.031],,24,277,1.6164273214762122,80,,,1.89105229539079,1.5128418363126321,123,43,85.48,주의
B0007,discharge,281,6018,06018.csv,[2008.       5.       6.      16.      23.      36.296],,24,281,1.615823510161921,81,,,1.89105229539079,1.5128418363126321,123,42,85.45,주의
B0007,discharge,285,6022,06022.csv,[2008.       5.       6.      21.      21.      49.265],,24,285,1.61672418029789,82,,,1.89105229539079,1.5128418363126321,123,41,85.49,주의
B0007,discharge,289,6026,06026.csv,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],,24,289,1.6108655863730026,83,,,1.89105229539079,1.5128418363126321,123,40,85.18,주의
B0007,discharge,293,6030,06030.csv,[2008.       5.       7.       7.       4.       2.109],,24,293,1.6006603374309376,84,,,1.89105229539079,1.5128418363126321,123,39,84.64,주의
B0007,discharge,297,6034,06034.csv,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],,24,297,1.5959174487005665,85,,,1.89105229539079,1.5128418363126321,123,38,84.39,주의
B0007,discharge,301,6038,06038.csv,[2008.       5.       7.      16.      59.      29.937],,24,301,1.5962179519462243,86,,,1.89105229539079,1.5128418363126321,123,37,84.41,주의
B0007,discharge,305,6042,06042.csv,[2008.       5.       7.      21.      56.       9.656],,24,305,1.5958065114633972,87,,,1.89105229539079,1.5128418363126321,123,36,84.39,주의
B0007,discharge,309,6046,06046.csv,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],,24,309,1.5906507821480704,88,,,1.89105229539079,1.5128418363126321,123,35,84.11,주의
B0007,discharge,312,6049,06049.csv,[2008    5    9   12   25    7],,24,312,1.6888211161855506,89,,,1.89105229539079,1.5128418363126321,123,34,89.31,주의
B0007,discharge,315,6052,06052.csv,[2008.       5.       9.      20.      28.       9.734],,24,315,1.6259938279733204,90,,,1.89105229539079,1.5128418363126321,123,33,85.98,주의
B0007,discharge,319,6056,06056.csv,[2.008e+03 5.000e+00 1.000e+01 1.000e+00 2.100e+01 5.650e+01],,24,319,1.6157433862812898,91,,,1.89105229539079,1.5128418363126321,123,32,85.44,주의
B0007,discharge,323,6060,06060.csv,[2008    5   10    6   18   12],,24,323,1.6056626764846538,92,,,1.89105229539079,1.5128418363126321,123,31,84.91,주의
B0007,discharge,327,6064,06064.csv,[2008.       5.      10.      11.      16.       4.843],,24,327,1.5949746921524348,93,,,1.89105229539079,1.5128418363126321,123,30,84.34,주의
B0007,discharge,331,6068,06068.csv,[2008.       5.      10.      16.      11.      56.109],,24,331,1.5904102438871943,94,,,1.89105229539079,1.5128418363126321,123,29,84.1,주의
B0007,discharge,335,6072,06072.csv,[2008.       5.      10.      21.       7.      54.625],,24,335,1.5853517062988178,95,,,1.89105229539079,1.5128418363126321,123,28,83.83,주의
B0007,discharge,339,6076,06076.csv,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.0000e+00 2.1796e+01],,24,339,1.5799737147242376,96,,,1.89105229539079,1.5128418363126321,123,27,83.55,주의
B0007,discharge,343,6080,06080.csv,[2008.       5.      11.       6.      55.      27.734],,24,343,1.5752185465278068,97,,,1.89105229539079,1.5128418363126321,123,26,83.3,주의
B0007,discharge,347,6084,06084.csv,[2008.       5.      11.      11.      52.      47.187],,24,347,1.569798484648868,98,,,1.89105229539079,1.5128418363126321,123,25,83.01,주의
B0007,discharge,351,6088,06088.csv,[2008.       5.      11.      16.      49.      58.921],,24,351,1.5702565375950357,99,,,1.89105229539079,1.5128418363126321,123,24,83.04,주의
B0007,discharge,355,6092,06092.csv,[2008.       5.      11.      21.      47.      12.843],,24,355,1.565249873909438,100,,,1.89105229539079,1.5128418363126321,123,23,82.77,주의
B0007,discharge,359,6096,06096.csv,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],,24,359,1.559633933561147,101,,,1.89105229539079,1.5128418363126321,123,22,82.47,주의
B0007,discharge,363,6100,06100.csv,[2008.       5.      12.      12.      56.      34.781],,24,363,1.5649820533392105,102,,,1.89105229539079,1.5128418363126321,123,21,82.76,주의
B0007,discharge,366,6103,06103.csv,[2008.       5.      12.      18.      59.      59.453],,24,366,1.57497949984227,103,,,1.89105229539079,1.5128418363126321,123,20,83.29,주의
B0007,discharge,370,6107,06107.csv,[2008.       5.      12.      23.      53.      17.609],,24,370,1.5652811168780458,104,,,1.89105229539079,1.5128418363126321,123,19,82.77,주의
B0007,discharge,374,6111,06111.csv,[2008.       5.      13.       4.      35.      25.359],,24,374,1.559755497470126,105,,,1.89105229539079,1.5128418363126321,123,18,82.48,주의
B0007,discharge,378,6115,06115.csv,[2008.       5.      13.       9.      24.       4.718],,24,378,1.549897685670499,106,,,1.89105229539079,1.5128418363126321,123,17,81.96,주의
B0007,discharge,382,6119,06119.csv,[2008.       5.      13.      14.      20.      24.937],,24,382,1.543877153134502,107,,,1.89105229539079,1.5128418363126321,123,16,81.64,주의
B0007,discharge,386,6123,06123.csv,[2008.       5.      13.      19.       4.      20.531],,24,386,1.5450187488690073,108,,,1.89105229539079,1.5128418363126321,123,15,81.7,주의
B0007,discharge,390,6127,06127.csv,[2008.       5.      13.      23.      59.      26.015],,24,390,1.5445940154102908,109,,,1.89105229539079,1.5128418363126321,123,14,81.68,주의
B0007,discharge,394,6131,06131.csv,[2008.       5.      14.       4.      55.      57.453],,24,394,1.5343086721758876,110,,,1.89105229539079,1.5128418363126321,123,13,81.14,주의
B0007,discharge,398,6135,06135.csv,[2008.       5.      14.       9.      52.      22.062],,24,398,1.5287603942958483,111,,,1.89105229539079,1.5128418363126321,123,12,80.84,주의
